3348.0,3337.0,3292.0,3424.0,3217.0
3376.0,3310.0,3630.0,3858.0,3644.0
3021.0,3200.0,3473.0,3616.0,3625.0
2503.0,3114.0,3565.0,3707.0,3513.0
3050.0,3652.0,3792.0,4063.0,3835.0
3032.0,3269.0,3592.0,3730.0,3724.0
2975.0,3319.0,3684.0,3925.0,3905.0
2740.0,2970.0,3411.0,3604.0,3711.0
3155.0,3351.0,3763.0,4013.0,4184.0
3198.0,3305.0,3781.0,4090.0,4173.0
2848.0,2869.0,3446.0,3577.0,3765.0
3433.0,3385.0,4033.0,4345.0,4469.0
3095.0,3504.0,3923.0,3950.0,4015.0
2580.0,2819.0,3214.0,3385.0,3460.0
2956.0,3137.0,3542.0,3633.0,3883.0
3287.0,3450.0,3920.0,4145.0,4172.0
2946.0,3521.0,3931.0,4035.0,4031.0
3356.0,3307.0,3851.0,4052.0,4213.0
2681.0,2602.0,3093.0,3288.0,3575.0
3218.0,3567.0,4085.0,4338.0,4500.0
2926.0,2789.0,3295.0,3550.0,3598.0
3059.0,3150.0,3702.0,3778.0,4027.0
3254.0,3782.0,4340.0,4463.0,4716.0
2847.0,2978.0,3465.0,3664.0,3946.0
3189.0,3118.0,3731.0,4042.0,4215.0
2998.0,3015.0,3530.0,3797.0,3964.0
3014.0,3249.0,3880.0,3964.0,4211.0
3310.0,3194.0,3769.0,4007.0,4086.0
3391.0,3216.0,3933.0,4220.0,4295.0
3353.0,3643.0,4195.0,4427.0,4419.0
2807.0,2925.0,3545.0,3673.0,3858.0
3260.0,3587.0,3983.0,4107.0,4358.0
3137.0,3616.0,4073.0,4216.0,4362.0
3322.0,3552.0,3853.0,4054.0,4264.0
2911.0,2892.0,3542.0,3754.0,3970.0
3338.0,3446.0,3881.0,4166.0,4309.0
3333.0,3522.0,4003.0,4378.0,4310.0
3395.0,3532.0,4079.0,4281.0,4388.0
3009.0,3655.0,4146.0,4325.0,4422.0
3167.0,3274.0,3767.0,3997.0,4031.0
3096.0,3700.0,4089.0,4251.0,4277.0
2978.0,3484.0,4154.0,4468.0,4481.0
3029.0,3656.0,4158.0,4394.0,4362.0
2916.0,3087.0,3408.0,3614.0,3718.0
3194.0,3215.0,3624.0,3901.0,3899.0
3183.0,3610.0,4040.0,4124.0,4154.0
3128.0,3177.0,3515.0,3658.0,3870.0
3346.0,3416.0,3937.0,4226.0,4430.0
3114.0,3394.0,3928.0,4157.0,4290.0
3253.0,3082.0,3768.0,3862.0,4009.0
3411.0,3594.0,4197.0,4362.0,4480.0
2843.0,3366.0,3916.0,4036.0,4170.0
2889.0,3366.0,3807.0,3958.0,4096.0
3568.0,3560.0,4183.0,4367.0,4542.0
3007.0,3122.0,3581.0,3635.0,3922.0
2577.0,3022.0,3560.0,3648.0,4005.0
2956.0,3320.0,3771.0,3812.0,3805.0
3609.0,3750.0,3998.0,4267.0,4206.0
3008.0,2998.0,3448.0,3683.0,3828.0
3119.0,3237.0,3632.0,3808.0,4012.0
2935.0,2985.0,3416.0,3563.0,3769.0
2921.0,3523.0,4284.0,4507.0,4363.0
3039.0,3649.0,3945.0,4024.0,4207.0
3308.0,3150.0,3416.0,3609.0,3940.0
3181.0,3824.0,4361.0,4562.0,4746.0
3487.0,3590.0,4012.0,4181.0,4435.0
3439.0,3832.0,4487.0,4505.0,4722.0
2824.0,3188.0,3724.0,3728.0,3992.0
2937.0,3215.0,3604.0,3792.0,3865.0
3450.0,3741.0,4001.0,4429.0,4514.0
3315.0,3607.0,4073.0,4284.0,4364.0
3532.0,3477.0,3796.0,3968.0,4154.0
3897.0,3990.0,4475.0,4707.0,4778.0
3655.0,3571.0,4235.0,4554.0,4534.0
3615.0,3619.0,4270.0,4620.0,4552.0
3177.0,3345.0,4050.0,4295.0,4305.0
3425.0,3323.0,3920.0,4179.0,4083.0
3037.0,3159.0,3750.0,3809.0,3993.0
3446.0,3116.0,3665.0,3868.0,4016.0
3144.0,3219.0,3850.0,3925.0,3994.0
3215.0,3202.0,3689.0,3961.0,4027.0
3584.0,3491.0,4143.0,4292.0,4458.0
3402.0,3550.0,4083.0,4335.0,4391.0
2981.0,3556.0,3937.0,3989.0,4180.0
3529.0,3560.0,3998.0,4196.0,4441.0
3083.0,3085.0,3760.0,3935.0,4176.0
3452.0,3380.0,3985.0,4223.0,4383.0
3051.0,3217.0,3783.0,3854.0,4046.0
2832.0,3431.0,3949.0,4025.0,4044.0
3046.0,2926.0,3361.0,3562.0,3740.0
2968.0,2970.0,3503.0,3771.0,3806.0
2964.0,3138.0,3722.0,3876.0,3984.0
3355.0,3420.0,3891.0,4108.0,4150.0
3385.0,3534.0,3965.0,4185.0,4313.0
3258.0,3340.0,3858.0,3974.0,3997.0
3381.0,3544.0,4174.0,4298.0,4358.0
3181.0,3297.0,3873.0,4125.0,4065.0
3088.0,3351.0,3755.0,3807.0,4074.0
3283.0,3252.0,3820.0,3930.0,4089.0
2625.0,4266.0,4845.0,5022.0,4889.0
3349.0,3353.0,3717.0,3965.0,3994.0
3351.0,3510.0,3935.0,4351.0,4358.0
4200.0,4742.0,5010.0,5228.0,5278.0
4338.0,5604.0,5752.0,5878.0,6096.0
3468.0,3455.0,3469.0,3955.0,3961.0
2705.0,2989.0,3045.0,3455.0,3455.0
3085.0,3114.0,3330.0,3654.0,3697.0
3125.0,3126.0,3473.0,3774.0,3740.0
3781.0,3911.0,4210.0,4551.0,4488.0
3212.0,3256.0,3494.0,3743.0,3687.0
3267.0,3403.0,3526.0,3935.0,3816.0
3286.0,3461.0,3809.0,4167.0,4027.0
3318.0,3210.0,3608.0,3877.0,3880.0
2948.0,3412.0,3625.0,3944.0,3866.0
3286.0,3389.0,3674.0,4023.0,3856.0
3512.0,3621.0,4114.0,4427.0,4213.0
3254.0,3669.0,3747.0,3958.0,4121.0
3252.0,4167.0,4128.0,4525.0,4619.0
3305.0,4000.0,3962.0,4385.0,4328.0
3521.0,5070.0,5390.0,5532.0,5671.0
3138.0,3118.0,3482.0,3871.0,3837.0
3153.0,3136.0,3456.0,3673.0,3677.0
3160.0,3426.0,3731.0,4069.0,4067.0
3473.0,3662.0,4019.0,4287.0,4184.0
3125.0,2861.0,3391.0,3796.0,3624.0
3429.0,3362.0,3825.0,4177.0,4046.0
3454.0,3810.0,4147.0,4399.0,4284.0
3366.0,3254.0,3728.0,3945.0,3928.0
3566.0,3636.0,4090.0,4442.0,4228.0
3481.0,4379.0,4833.0,4927.0,4912.0
4418.0,4879.0,5121.0,5053.0,5136.0
3609.0,3878.0,4193.0,4560.0,4314.0
3227.0,3357.0,3631.0,4041.0,3777.0
