7640.0,6966.0,7349.0,6988.0,7500.0
6672.0,7352.0,7806.0,7281.0,6678.0
3018.0,6644.0,7163.0,6779.0,6267.0
3463.0,8370.0,7461.0,8196.0,7517.0
2081.0,8359.0,8245.0,8417.0,7585.0
878.0,7425.0,6711.0,7415.0,5719.0
3876.0,8568.0,7986.0,8150.0,8192.0
3115.0,9229.0,7032.0,8566.0,7558.0
3063.0,9336.0,8329.0,9420.0,8943.0
2848.0,8264.0,7049.0,8344.0,8167.0
3351.0,9248.0,7949.0,9276.0,8614.0
3459.0,9332.0,8169.0,9303.0,8867.0
3243.0,9189.0,7801.0,9353.0,9065.0
2894.0,8512.0,7992.0,8970.0,8826.0
3116.0,8890.0,7687.0,8677.0,8827.0
3746.0,9422.0,7379.0,9472.0,7842.0
3111.0,8893.0,8385.0,8766.0,8818.0
4048.0,8836.0,7569.0,8713.0,8866.0
3356.0,9517.0,8126.0,9497.0,9151.0
2938.0,8919.0,8032.0,8896.0,8932.0
2910.0,7977.0,7085.0,7748.0,7987.0
2880.0,8044.0,6743.0,7763.0,7801.0
2356.0,7953.0,7627.0,8088.0,7999.0
2078.0,8467.0,7192.0,8419.0,7278.0
2015.0,6720.0,6362.0,7191.0,7222.0
1776.0,8513.0,7807.0,8741.0,8552.0
1601.0,9177.0,8555.0,9253.0,9167.0
2219.0,9580.0,7954.0,9577.0,8952.0
2602.0,9034.0,8265.0,9032.0,7346.0
1746.0,8565.0,8091.0,8599.0,8412.0
1619.0,9526.0,8331.0,9399.0,8897.0
1861.0,9357.0,8402.0,9291.0,9132.0
1592.0,8166.0,7451.0,8887.0,8778.0
1480.0,8406.0,7284.0,8153.0,8169.0
1383.0,8443.0,7855.0,8598.0,8652.0
1458.0,9618.0,8340.0,9610.0,9049.0
1491.0,9578.0,8233.0,9569.0,9115.0
1474.0,8809.0,8008.0,9001.0,8726.0
1547.0,8504.0,7814.0,8763.0,8576.0
1361.0,8612.0,7607.0,8512.0,8813.0
1472.0,9348.0,8291.0,9338.0,9350.0
1385.0,9084.0,7866.0,8939.0,8932.0
747.0,9300.0,8039.0,9195.0,8606.0
1006.0,9204.0,7691.0,9368.0,8928.0
885.0,9787.0,8009.0,9793.0,9787.0
1250.0,9838.0,8621.0,9835.0,9838.0
1219.0,9398.0,8644.0,9271.0,9392.0
1256.0,7976.0,7237.0,8053.0,8094.0
931.0,8790.0,7558.0,8653.0,8608.0
1210.0,8858.0,7818.0,8843.0,8704.0
1347.0,9394.0,8736.0,9386.0,9390.0
1434.0,8869.0,8113.0,8783.0,8881.0
962.0,8715.0,6984.0,8559.0,8276.0
1467.0,8600.0,8054.0,8494.0,8737.0
1359.0,8902.0,7435.0,8782.0,8809.0
1560.0,7882.0,7137.0,7876.0,8002.0
1411.0,8129.0,6791.0,8259.0,7884.0
1207.0,9297.0,8222.0,9046.0,8687.0
1226.0,7980.0,7569.0,8259.0,8385.0
1259.0,8169.0,8011.0,8395.0,8399.0
1753.0,9248.0,8068.0,9206.0,9224.0
1126.0,8308.0,7302.0,8397.0,8401.0
1293.0,8205.0,7989.0,8729.0,8475.0
1095.0,8933.0,7880.0,9102.0,8612.0
1310.0,8255.0,7654.0,8254.0,8203.0
1240.0,8939.0,8255.0,8711.0,8954.0
1073.0,9338.0,7902.0,9358.0,8233.0
1072.0,8626.0,7718.0,8547.0,8280.0
999.0,7619.0,7560.0,8368.0,7706.0
1280.0,8913.0,7740.0,8820.0,8904.0
709.0,8215.0,7767.0,8455.0,7943.0
462.0,7696.0,7624.0,7790.0,7968.0
501.0,7497.0,7673.0,7306.0,7804.0
639.0,7269.0,7184.0,7478.0,7241.0
883.0,7038.0,7235.0,7398.0,7242.0
548.0,7308.0,7081.0,7725.0,7272.0
305.0,7234.0,7250.0,7777.0,7116.0
165.0,7685.0,7835.0,7916.0,7649.0
111.0,7576.0,7078.0,7895.0,7474.0
140.0,7550.0,6706.0,7860.0,7162.0
241.0,7289.0,7517.0,7342.0,7362.0
484.0,6732.0,7183.0,7193.0,6826.0
405.0,7649.0,7425.0,7969.0,7615.0
301.0,7839.0,7612.0,8426.0,7676.0
112.0,8562.0,7813.0,8448.0,8130.0
64.0,7804.0,6656.0,7564.0,6435.0
141.0,5811.0,5905.0,6031.0,5994.0
153.0,7418.0,6830.0,7142.0,7046.0
288.0,7198.0,6756.0,7542.0,7036.0
326.0,7550.0,7465.0,8133.0,7935.0
381.0,7708.0,7222.0,7856.0,7729.0
412.0,7654.0,7503.0,8377.0,7878.0
379.0,6599.0,6954.0,6998.0,6959.0
377.0,7770.0,7350.0,7946.0,7558.0
1413.0,8948.0,8202.0,9126.0,8943.0
720.0,8165.0,7363.0,8212.0,8081.0
452.0,7547.0,7362.0,8021.0,7509.0
595.0,8323.0,7800.0,8254.0,8370.0
498.0,8529.0,7427.0,8497.0,8481.0
362.0,8539.0,7694.0,8586.0,8253.0
359.0,7480.0,6777.0,7697.0,7509.0
528.0,8815.0,7923.0,8607.0,8864.0
224.0,7967.0,7244.0,8196.0,8002.0
187.0,8393.0,6855.0,8160.0,7792.0
226.0,7467.0,6661.0,7493.0,7410.0
486.0,7712.0,7071.0,7680.0,7605.0
685.0,7447.0,7427.0,7683.0,7677.0
731.0,8560.0,8139.0,8450.0,8236.0
319.0,7683.0,7470.0,7767.0,7831.0
271.0,7351.0,6789.0,7267.0,7215.0
79.0,7440.0,7055.0,7372.0,7475.0
67.0,6964.0,6695.0,7021.0,6746.0
38.0,6652.0,6864.0,7348.0,6908.0
19.0,6585.0,6854.0,7551.0,7078.0
458.0,6885.0,7209.0,7223.0,7398.0
68.0,7030.0,7297.0,7424.0,7564.0
29.0,7232.0,7393.0,8022.0,7558.0
49.0,8172.0,8283.0,8154.0,8308.0
31.0,7644.0,7589.0,8087.0,7876.0
48.0,7394.0,8298.0,7521.0,8176.0
75.0,7029.0,7665.0,7727.0,7622.0
64.0,7109.0,7537.0,7449.0,7527.0
51.0,8137.0,8420.0,8149.0,8440.0
56.0,7248.0,7827.0,7418.0,7914.0
60.0,7518.0,7466.0,7423.0,7729.0
58.0,7408.0,6945.0,7411.0,7178.0
37.0,8368.0,6643.0,8520.0,7282.0
64.0,7570.0,7715.0,7887.0,7948.0
130.0,7912.0,7709.0,7893.0,7688.0
48.0,7652.0,7490.0,7956.0,7851.0
