342.0,459.0,330.0,326.0,275.0
143.0,690.0,214.0,141.0,74.0
62.0,82.0,53.0,82.0,30.0
39.0,130.0,69.0,127.0,54.0
18.0,57.0,31.0,57.0,36.0
0.0,29.0,10.0,23.0,0.0
0.0,42.0,15.0,42.0,1.0
76.0,100.0,72.0,100.0,6.0
6.0,17.0,15.0,12.0,12.0
0.0,38.0,23.0,26.0,41.0
6.0,26.0,13.0,26.0,11.0
5.0,49.0,17.0,49.0,11.0
24.0,192.0,120.0,192.0,30.0
12.0,125.0,62.0,125.0,23.0
18.0,76.0,25.0,76.0,8.0
30.0,109.0,43.0,109.0,42.0
73.0,261.0,146.0,261.0,38.0
12.0,306.0,76.0,306.0,45.0
5.0,13.0,13.0,13.0,7.0
0.0,29.0,12.0,29.0,3.0
0.0,124.0,68.0,124.0,14.0
0.0,361.0,110.0,361.0,30.0
8.0,15.0,12.0,15.0,16.0
0.0,120.0,67.0,120.0,4.0
0.0,188.0,78.0,186.0,9.0
0.0,625.0,182.0,619.0,46.0
1.0,593.0,182.0,582.0,41.0
6.0,123.0,84.0,123.0,21.0
5.0,96.0,58.0,87.0,9.0
7.0,14.0,17.0,14.0,1.0
0.0,44.0,17.0,44.0,9.0
0.0,97.0,58.0,90.0,23.0
0.0,177.0,94.0,177.0,34.0
0.0,246.0,78.0,292.0,10.0
6.0,35.0,35.0,35.0,17.0
0.0,12.0,14.0,12.0,3.0
11.0,49.0,26.0,49.0,17.0
1.0,41.0,31.0,42.0,43.0
0.0,47.0,17.0,47.0,5.0
0.0,99.0,50.0,99.0,3.0
0.0,25.0,18.0,20.0,34.0
0.0,164.0,109.0,164.0,35.0
17.0,493.0,205.0,493.0,25.0
0.0,35.0,20.0,27.0,6.0
0.0,276.0,118.0,270.0,29.0
3.0,586.0,257.0,568.0,2.0
8.0,828.0,270.0,818.0,63.0
30.0,31.0,33.0,31.0,40.0
0.0,322.0,110.0,345.0,52.0
0.0,133.0,62.0,130.0,5.0
6.0,219.0,93.0,219.0,13.0
0.0,38.0,24.0,38.0,14.0
0.0,24.0,19.0,24.0,8.0
0.0,12.0,5.0,12.0,0.0
0.0,18.0,5.0,18.0,12.0
3.0,54.0,28.0,54.0,26.0
0.0,6.0,7.0,6.0,0.0
0.0,6.0,18.0,6.0,7.0
0.0,21.0,33.0,21.0,6.0
0.0,154.0,151.0,162.0,140.0
0.0,142.0,105.0,142.0,37.0
25.0,44.0,25.0,44.0,20.0
0.0,98.0,27.0,90.0,0.0
0.0,28.0,18.0,24.0,0.0
0.0,100.0,91.0,100.0,44.0
0.0,165.0,118.0,166.0,21.0
0.0,121.0,35.0,116.0,5.0
0.0,128.0,46.0,128.0,17.0
0.0,329.0,174.0,323.0,20.0
0.0,84.0,75.0,84.0,4.0
0.0,64.0,27.0,56.0,11.0
0.0,120.0,98.0,120.0,26.0
6.0,398.0,220.0,404.0,37.0
0.0,406.0,225.0,400.0,19.0
0.0,234.0,109.0,234.0,16.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,70.0,43.0,70.0,0.0
6.0,1541.0,1077.0,1541.0,183.0
0.0,609.0,441.0,574.0,118.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,136.0,96.0,136.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,520.0,144.0,520.0,76.0
0.0,7.0,7.0,7.0,3.0
0.0,6.0,6.0,6.0,2.0
0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,27.0,12.0,27.0,6.0
0.0,28.0,21.0,28.0,0.0
0.0,136.0,101.0,136.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,158.0,103.0,158.0,3.0
24.0,168.0,54.0,163.0,1.0
0.0,6.0,4.0,6.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,5.0,5.0,5.0,0.0
0.0,6.0,6.0,6.0,0.0
0.0,6.0,2.0,6.0,0.0
24.0,18.0,21.0,18.0,5.0
0.0,8.0,7.0,8.0,0.0
24.0,12.0,23.0,24.0,2.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,5.0,2.0,5.0,4.0
0.0,8.0,6.0,8.0,0.0
0.0,26.0,17.0,26.0,0.0
0.0,16.0,12.0,16.0,14.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,240.0,99.0,240.0,10.0
0.0,344.0,139.0,376.0,0.0
0.0,272.0,73.0,272.0,15.0
0.0,212.0,85.0,321.0,2.0
0.0,349.0,164.0,349.0,0.0
24.0,91.0,75.0,91.0,15.0
0.0,145.0,86.0,145.0,1.0
0.0,404.0,166.0,404.0,3.0
0.0,94.0,55.0,94.0,5.0
0.0,238.0,153.0,238.0,14.0
0.0,233.0,131.0,228.0,11.0
0.0,32.0,21.0,32.0,0.0
0.0,16.0,14.0,16.0,1.0
0.0,133.0,76.0,133.0,1.0
0.0,38.0,25.0,38.0,4.0
0.0,34.0,19.0,34.0,0.0
0.0,31.0,20.0,31.0,3.0
0.0,45.0,36.0,45.0,0.0
0.0,66.0,55.0,66.0,1.0
0.0,100.0,83.0,100.0,4.0
0.0,238.0,87.0,238.0,2.0
0.0,72.0,71.0,72.0,8.0
0.0,91.0,90.0,91.0,24.0
0.0,74.0,71.0,74.0,7.0
2.0,706.0,357.0,688.0,42.0
3.0,452.0,253.0,446.0,3.0
0.0,153.0,71.0,153.0,3.0
10.0,28.0,24.0,28.0,5.0
0.0,383.0,298.0,383.0,24.0
0.0,11.0,11.0,11.0,1.0
0.0,193.0,149.0,187.0,51.0
0.0,6.0,8.0,6.0,3.0
0.0,24.0,24.0,24.0,13.0
0.0,0.0,0.0,0.0,0.0
0.0,1036.0,311.0,1036.0,11.0
0.0,0.0,1.0,0.0,1.0
0.0,1803.0,606.0,1768.0,17.0
